# p00 p10 p01 p11 rho0
0.74993926 0.00015376 0.24428217 0.00562480 0.00000000
0.74993926 0.00015376 0.24428217 0.00562480 0.00000000
0.78034414 0.00016771 0.21223552 0.00725263 0.00000000
0.78034414 0.00016771 0.21223552 0.00725263 0.00000000
0.79846438 0.00000000 0.19566006 0.00587556 0.00000000
0.81335413 0.00000004 0.18058199 0.00606384 0.00000000
0.81515408 0.00003628 0.18039281 0.00441683 0.00000000
0.81515408 0.00003628 0.18039281 0.00441683 0.00000000
0.84002577 0.00004153 0.15693596 0.00299674 0.00000000
0.84002577 0.00004153 0.15693596 0.00299674 0.00000000
0.84002577 0.00004153 0.15693596 0.00299674 0.00000000
0.84002577 0.00004153 0.15693596 0.00299674 0.00000000
0.84002577 0.00004153 0.15693596 0.00299674 0.00000000
0.84072910 0.00000152 0.15525974 0.00400964 0.00000000
0.84072910 0.00000152 0.15525974 0.00400964 0.00000000
0.84473720 0.00010258 0.15067758 0.00448264 0.00000000
0.84473720 0.00010258 0.15067758 0.00448264 0.00000000
0.84473720 0.00010258 0.15067758 0.00448264 0.00000000
0.84473720 0.00010258 0.15067758 0.00448264 0.00000000
0.86567067 0.00001063 0.13233794 0.00198076 0.00000000
0.86567067 0.00001063 0.13233794 0.00198076 0.00000000
0.86567067 0.00001063 0.13233794 0.00198076 0.00000000
0.89094634 0.00018201 0.10701359 0.00185805 0.00000000
0.89094634 0.00018201 0.10701359 0.00185805 0.00000000
0.89094634 0.00018201 0.10701359 0.00185805 0.00000000
0.88845162 0.00092213 0.10753190 0.00309435 0.00000000
0.88845162 0.00092213 0.10753190 0.00309435 0.00000000
0.90573192 0.00119878 0.08954766 0.00352164 0.00000000
0.91705433 0.00083125 0.07807213 0.00404229 0.00000000
0.91705433 0.00083125 0.07807213 0.00404229 0.00000000
0.91705433 0.00083125 0.07807213 0.00404229 0.00000000
0.91705433 0.00083125 0.07807213 0.00404229 0.00000000
0.91705433 0.00083125 0.07807213 0.00404229 0.00000000
0.91705433 0.00083125 0.07807213 0.00404229 0.00000000
0.91705433 0.00083125 0.07807213 0.00404229 0.00000000
0.93417733 0.00000270 0.06359003 0.00222994 0.00000000
0.93417733 0.00000270 0.06359003 0.00222994 0.00000000
0.93417733 0.00000270 0.06359003 0.00222994 0.00000000
0.93417733 0.00000270 0.06359003 0.00222994 0.00000000
0.93417733 0.00000270 0.06359003 0.00222994 0.00000000
0.94886506 0.00262533 0.04158538 0.00692423 0.00000000
0.94886506 0.00262533 0.04158538 0.00692423 0.00000000
0.94886506 0.00262533 0.04158538 0.00692423 0.00000000
0.94886506 0.00262533 0.04158538 0.00692423 0.00000000
0.94886506 0.00262533 0.04158538 0.00692423 0.00000000
0.95330686 0.00383277 0.03871674 0.00414364 0.00000000
0.95330686 0.00383277 0.03871674 0.00414364 0.00000000
0.95330686 0.00383277 0.03871674 0.00414364 0.00000000
0.95330686 0.00383277 0.03871674 0.00414364 0.00000000
0.95330686 0.00383277 0.03871674 0.00414364 0.00000000
0.97008177 0.00218429 0.02598535 0.00174858 0.00000000
0.97008177 0.00218429 0.02598535 0.00174858 0.00000000
0.97008177 0.00218429 0.02598535 0.00174858 0.00000000
0.98580961 0.00045960 0.01239489 0.00133590 0.00000000
0.98825849 0.00024538 0.00506751 0.00642862 0.00000000
0.98915130 0.00005282 0.00776416 0.00303172 0.00000000
0.99496959 0.00036366 0.00232707 0.00233967 0.00000000
0.99496959 0.00036366 0.00232707 0.00233967 0.00000000
0.99496959 0.00036366 0.00232707 0.00233967 0.00000000
0.99496959 0.00036366 0.00232707 0.00233967 0.00000000
0.99496959 0.00036366 0.00232707 0.00233967 0.00000000
0.99496959 0.00036366 0.00232707 0.00233967 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
0.99599760 0.00109203 0.00099519 0.00191518 0.00000000
