# p00 p10 p01 p11 rho0
0.46365654 0.52722214 0.00184960 0.00727173 0.00000000
0.46365654 0.52722214 0.00184960 0.00727173 0.00000000
0.46347466 0.52622631 0.00345330 0.00684572 0.00000000
0.47643222 0.51521611 0.00211729 0.00623438 0.00000000
0.47643222 0.51521611 0.00211729 0.00623438 0.00000000
0.47643222 0.51521611 0.00211729 0.00623438 0.00000000
0.47643222 0.51521611 0.00211729 0.00623438 0.00000000
0.48458552 0.50590470 0.00387190 0.00563789 0.00000000
0.48458552 0.50590470 0.00387190 0.00563789 0.00000000
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
