# p00 p10 p01 p11 rho0
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
